Date;Avg_Sentiment_Final;Avg_Sentiment_VADER;Avg_Subjectivity;Median_Upvotes;Avg_Upvotes;Sum_Upvotes;Post_Count;Subs_WSB;Posts_WSB;Comments_WSB;Subs_Superstonk;Posts_Superstonk;Comments_Superstonk;Subs_GME;Posts_GME;Comments_GME;Price;Volume;Total_Posts;Total_Comments;Total_Subscribers;Price_Change;Log_Return;Price_Log;Avg_Sentiment_Final_Lag1;Avg_Sentiment_Final_Lag2;Avg_Sentiment_Final_Lag3;Avg_Sentiment_Final_Lag4;Avg_Sentiment_Final_Lag5;Avg_Sentiment_VADER_Lag1;Avg_Sentiment_VADER_Lag2;Avg_Sentiment_VADER_Lag3;Avg_Sentiment_VADER_Lag4;Avg_Sentiment_VADER_Lag5;Post_Count_Lag1;Post_Count_Lag2;Post_Count_Lag3;Post_Count_Lag4;Post_Count_Lag5;Total_Posts_Lag1;Total_Posts_Lag2;Total_Posts_Lag3;Total_Posts_Lag4;Total_Posts_Lag5;Total_Comments_Lag1;Total_Comments_Lag2;Total_Comments_Lag3;Total_Comments_Lag4;Total_Comments_Lag5;Total_Subscribers_Lag1;Total_Subscribers_Lag2;Total_Subscribers_Lag3;Total_Subscribers_Lag4;Total_Subscribers_Lag5;Median_Upvotes_Lag1;Median_Upvotes_Lag2;Median_Upvotes_Lag3;Median_Upvotes_Lag4;Median_Upvotes_Lag5;Sum_Upvotes_Lag1;Sum_Upvotes_Lag2;Sum_Upvotes_Lag3;Sum_Upvotes_Lag4;Sum_Upvotes_Lag5;Volume_Lag1;Volume_Lag2;Volume_Lag3;Volume_Lag4;Volume_Lag5;Log_Return_Lag1;Log_Return_Lag2;Log_Return_Lag3;Log_Return_Lag4;Log_Return_Lag5
2021-07-13;0.8052;0.8052;0.0;0.0;0.0;0.0;1.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;45.01;9591600.0;2180.0;38176.0;12342957.0;-2.3000000000000043;-0.0498370023382155;3.806884687304841;0.3043;0.0;0.1002;0.2498;-0.6476;0.3043;0.0;0.1002;0.2498;-0.6476;7.0;1.0;2.0;2.0;1.0;2180.0;966.0;2244.0;1850.0;1425.0;38176.0;22417.0;41825.0;39566.0;36575.0;12342957.0;12133152.0;11908365.0;11752401.0;11611165.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6545200.0;6331600.0;6331600.0;6331600.0;11430000.0;-0.01051313299495527;0.0;0.0;-0.0008362952609512435;0.0037688486822288684
2021-07-14;0.6082;0.6082;0.2;0.0;0.0;0.0;3.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;41.9;15655200.0;2180.0;38176.0;12342957.0;-3.1099999999999994;-0.07159886037674922;3.735285826928092;0.8052;0.3043;0.0;0.1002;0.2498;0.8052;0.3043;0.0;0.1002;0.2498;1.0;7.0;1.0;2.0;2.0;2180.0;2180.0;966.0;2244.0;1850.0;38176.0;38176.0;22417.0;41825.0;39566.0;12342957.0;12342957.0;12133152.0;11908365.0;11752401.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9591600.0;6545200.0;6331600.0;6331600.0;6331600.0;-0.0498370023382155;-0.01051313299495527;0.0;0.0;-0.0008362952609512435
2021-07-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;41.71;17194400.0;2180.0;38176.0;12342957.0;-0.18999999999999773;-0.004544918719238164;3.730740908208854;0.6082;0.8052;0.3043;0.0;0.1002;0.6082;0.8052;0.3043;0.0;0.1002;3.0;1.0;7.0;1.0;2.0;2180.0;2180.0;2180.0;966.0;2244.0;38176.0;38176.0;38176.0;22417.0;41825.0;12342957.0;12342957.0;12342957.0;12133152.0;11908365.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15655200.0;9591600.0;6545200.0;6331600.0;6331600.0;-0.07159886037674922;-0.0498370023382155;-0.01051313299495527;0.0;0.0
2021-07-16;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;42.26;13151600.0;2180.0;38176.0;12342957.0;0.5499999999999972;0.013100103979056671;3.7438410121879104;0.0;0.6082;0.8052;0.3043;0.0;0.0;0.6082;0.8052;0.3043;0.0;0.0;3.0;1.0;7.0;1.0;2180.0;2180.0;2180.0;2180.0;966.0;38176.0;38176.0;38176.0;38176.0;22417.0;12342957.0;12342957.0;12342957.0;12342957.0;12133152.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17194400.0;15655200.0;9591600.0;6545200.0;6331600.0;-0.004544918719238164;-0.07159886037674922;-0.0498370023382155;-0.01051313299495527;0.0
2021-07-17;0.5199;0.5199;0.225;0.0;0.0;0.0;2.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;42.26;13151600.0;2180.0;38176.0;12342957.0;0.0;0.0;3.7438410121879104;0.0;0.0;0.6082;0.8052;0.3043;0.0;0.0;0.6082;0.8052;0.3043;1.0;0.0;3.0;1.0;7.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13151600.0;17194400.0;15655200.0;9591600.0;6545200.0;0.013100103979056671;-0.004544918719238164;-0.07159886037674922;-0.0498370023382155;-0.01051313299495527
2021-07-18;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;42.26;13151600.0;2180.0;38176.0;12342957.0;0.0;0.0;3.7438410121879104;0.5199;0.0;0.0;0.6082;0.8052;0.5199;0.0;0.0;0.6082;0.8052;2.0;1.0;0.0;3.0;1.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13151600.0;13151600.0;17194400.0;15655200.0;9591600.0;0.0;0.013100103979056671;-0.004544918719238164;-0.07159886037674922;-0.0498370023382155
2021-07-19;0.4999;0.4999;0.3181;0.0;0.0;0.0;4.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;43.37;9747600.0;2180.0;38176.0;12342957.0;1.1099999999999994;0.025926945659364285;3.7697679578472747;0.0;0.5199;0.0;0.0;0.6082;0.0;0.5199;0.0;0.0;0.6082;1.0;2.0;1.0;0.0;3.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13151600.0;13151600.0;13151600.0;17194400.0;15655200.0;0.0;0.0;0.013100103979056671;-0.004544918719238164;-0.07159886037674922
2021-07-20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;47.79;12404400.0;2180.0;38176.0;12342957.0;4.420000000000002;0.09704845474279208;3.866816412590067;0.4999;0.0;0.5199;0.0;0.0;0.4999;0.0;0.5199;0.0;0.0;4.0;1.0;2.0;1.0;0.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9747600.0;13151600.0;13151600.0;13151600.0;17194400.0;0.025926945659364285;0.0;0.0;0.013100103979056671;-0.004544918719238164
2021-07-21;0.2449;0.2485;0.0643;0.0;0.0;0.0;7.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;46.45;8916800.0;2180.0;38176.0;12342957.0;-1.3399999999999963;-0.028439947330219206;3.8383764652598478;0.0;0.4999;0.0;0.5199;0.0;0.0;0.4999;0.0;0.5199;0.0;0.0;4.0;1.0;2.0;1.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12404400.0;9747600.0;13151600.0;13151600.0;13151600.0;0.09704845474279208;0.025926945659364285;0.0;0.0;0.013100103979056671
2021-07-22;0.5203;0.5203;0.27;0.0;0.0;0.0;5.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;44.71;5652000.0;2180.0;38176.0;12342957.0;-1.740000000000002;-0.03817927501395831;3.800197190245889;0.2449;0.0;0.4999;0.0;0.5199;0.2485;0.0;0.4999;0.0;0.5199;7.0;0.0;4.0;1.0;2.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8916800.0;12404400.0;9747600.0;13151600.0;13151600.0;-0.028439947330219206;0.09704845474279208;0.025926945659364285;0.0;0.0
2021-07-23;0.6166;0.6166;0.45;0.0;0.0;0.0;1.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;45.09;5264800.0;2180.0;38176.0;12342957.0;0.38000000000000256;0.008463302187103545;3.8086604924329928;0.5203;0.2449;0.0;0.4999;0.0;0.5203;0.2485;0.0;0.4999;0.0;5.0;7.0;0.0;4.0;1.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5652000.0;8916800.0;12404400.0;9747600.0;13151600.0;-0.03817927501395831;-0.028439947330219206;0.09704845474279208;0.025926945659364285;0.0
2021-07-26;0.1037;0.1037;0.5107;0.0;0.0;0.0;2.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;45.99;5042400.0;2180.0;38176.0;12342957.0;0.8999999999999986;0.0197634891188395;3.8284239815518326;0.6166;0.5203;0.2449;0.0;0.4999;0.6166;0.5203;0.2485;0.0;0.4999;1.0;5.0;7.0;0.0;4.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5264800.0;5652000.0;8916800.0;12404400.0;9747600.0;0.008463302187103545;-0.03817927501395831;-0.028439947330219206;0.09704845474279208;0.025926945659364285
2021-07-27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;44.63;4859200.0;2180.0;38176.0;12342957.0;-1.3599999999999994;-0.030017702910653907;3.7984062786411785;0.1037;0.6166;0.5203;0.2449;0.0;0.1037;0.6166;0.5203;0.2485;0.0;2.0;1.0;5.0;7.0;0.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5042400.0;5264800.0;5652000.0;8916800.0;12404400.0;0.0197634891188395;0.008463302187103545;-0.03817927501395831;-0.028439947330219206;0.09704845474279208
2021-07-28;0.4215;0.4215;1.0;0.0;0.0;0.0;1.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;42.28;16403200.0;2180.0;38176.0;12342957.0;-2.3500000000000014;-0.054092117639141714;3.7443141610020367;0.0;0.1037;0.6166;0.5203;0.2449;0.0;0.1037;0.6166;0.5203;0.2485;0.0;2.0;1.0;5.0;7.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4859200.0;5042400.0;5264800.0;5652000.0;8916800.0;-0.030017702910653907;0.0197634891188395;0.008463302187103545;-0.03817927501395831;-0.028439947330219206
2021-07-29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;41.22;8960000.0;2180.0;38176.0;12342957.0;-1.0600000000000023;-0.025390585539723978;3.718923575462313;0.4215;0.0;0.1037;0.6166;0.5203;0.4215;0.0;0.1037;0.6166;0.5203;1.0;0.0;2.0;1.0;5.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16403200.0;4859200.0;5042400.0;5264800.0;5652000.0;-0.054092117639141714;-0.030017702910653907;0.0197634891188395;0.008463302187103545;-0.03817927501395831
2021-07-30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;40.28;9508400.0;2180.0;38176.0;12342957.0;-0.9399999999999977;-0.023068507611951318;3.6958550678503617;0.0;0.4215;0.0;0.1037;0.6166;0.0;0.4215;0.0;0.1037;0.6166;0.0;1.0;0.0;2.0;1.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8960000.0;16403200.0;4859200.0;5042400.0;5264800.0;-0.025390585539723978;-0.054092117639141714;-0.030017702910653907;0.0197634891188395;0.008463302187103545
2021-07-31;0.3173;0.3173;0.1667;0.0;0.0;0.0;3.0;11288472.0;513.0;18320.0;702364.0;1380.0;17811.0;352121.0;287.0;2045.0;40.28;9508400.0;2180.0;38176.0;12342957.0;0.0;0.0;3.6958550678503617;0.0;0.0;0.4215;0.0;0.1037;0.0;0.0;0.4215;0.0;0.1037;0.0;0.0;1.0;0.0;2.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9508400.0;8960000.0;16403200.0;4859200.0;5042400.0;-0.023068507611951318;-0.025390585539723978;-0.054092117639141714;-0.030017702910653907;0.0197634891188395
2021-08-01;-0.0005;-0.0005;0.4509;0.0;0.0;0.0;1.0;1788620.0;516.0;36868.0;702364.0;1380.0;17811.0;325.0;1.0;4.0;40.28;9508400.0;2180.0;38176.0;12342957.0;0.0;0.0;3.6958550678503617;0.3173;0.0;0.0;0.4215;0.0;0.3173;0.0;0.0;0.4215;0.0;3.0;0.0;0.0;1.0;0.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9508400.0;9508400.0;8960000.0;16403200.0;4859200.0;0.0;-0.023068507611951318;-0.025390585539723978;-0.054092117639141714;-0.030017702910653907
2021-08-02;0.2831;0.2831;0.1667;0.0;0.0;0.0;3.0;8747860.0;538.0;52857.0;702364.0;1380.0;17811.0;61749.0;445.0;4693.0;39.41;10131600.0;2180.0;38176.0;12342957.0;-0.8700000000000045;-0.021835476643449366;3.6740195912069122;-0.0005;0.3173;0.0;0.0;0.4215;-0.0005;0.3173;0.0;0.0;0.4215;1.0;3.0;0.0;0.0;1.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9508400.0;9508400.0;9508400.0;8960000.0;16403200.0;0.0;0.0;-0.023068507611951318;-0.025390585539723978;-0.054092117639141714
2021-08-03;0.3392;0.3392;0.1844;0.0;0.0;0.0;4.0;9465400.0;3518.0;77696.0;702364.0;1380.0;17811.0;167850.0;2219.0;41050.0;38.19;57802400.0;2180.0;38176.0;12342957.0;-1.2199999999999989;-0.031445889969487426;3.6425737012374246;0.2831;-0.0005;0.3173;0.0;0.0;0.2831;-0.0005;0.3173;0.0;0.0;3.0;1.0;3.0;0.0;0.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10131600.0;9508400.0;9508400.0;9508400.0;8960000.0;-0.021835476643449366;0.0;0.0;-0.023068507611951318;-0.025390585539723978
2021-08-04;0.3338;0.3338;0.2201;0.0;0.0;0.0;7.0;9750553.0;881.0;34749.0;161419.0;3487.0;44099.0;246207.0;618.0;5936.0;36.7;9574000.0;4986.0;84784.0;10158179.0;-1.4899999999999949;-0.039796946176900154;3.6027767550605247;0.3392;0.2831;-0.0005;0.3173;0.0;0.3392;0.2831;-0.0005;0.3173;0.0;4.0;3.0;1.0;3.0;0.0;2180.0;2180.0;2180.0;2180.0;2180.0;38176.0;38176.0;38176.0;38176.0;38176.0;12342957.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57802400.0;10131600.0;9508400.0;9508400.0;9508400.0;-0.031445889969487426;-0.021835476643449366;0.0;0.0;-0.023068507611951318
2021-08-05;0.0198;0.0198;0.4625;0.0;0.0;0.0;4.0;10055081.0;642.0;17238.0;272194.0;1216.0;28577.0;286370.0;336.0;3830.0;38.36;9648400.0;2194.0;49645.0;10613645.0;1.6599999999999966;0.04423849495471278;3.6470152500152375;0.3338;0.3392;0.2831;-0.0005;0.3173;0.3338;0.3392;0.2831;-0.0005;0.3173;7.0;4.0;3.0;1.0;3.0;4986.0;2180.0;2180.0;2180.0;2180.0;84784.0;38176.0;38176.0;38176.0;38176.0;10158179.0;12342957.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9574000.0;57802400.0;10131600.0;9508400.0;9508400.0;-0.039796946176900154;-0.031445889969487426;-0.021835476643449366;0.0;0.0
2021-08-06;0.1069;0.1069;0.1852;0.0;0.0;0.0;5.0;10419790.0;4847.0;56770.0;405921.0;3274.0;64888.0;307615.0;794.0;5440.0;37.94;5410800.0;8915.0;127098.0;11133326.0;-0.4200000000000017;-0.011009285508369368;3.636005964506868;0.0198;0.3338;0.3392;0.2831;-0.0005;0.0198;0.3338;0.3392;0.2831;-0.0005;4.0;7.0;4.0;3.0;1.0;2194.0;4986.0;2180.0;2180.0;2180.0;49645.0;84784.0;38176.0;38176.0;38176.0;10613645.0;10158179.0;12342957.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9648400.0;9574000.0;57802400.0;10131600.0;9508400.0;0.04423849495471278;-0.039796946176900154;-0.031445889969487426;-0.021835476643449366;0.0
2021-08-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10647850.0;743.0;24972.0;516131.0;1529.0;38199.0;318966.0;388.0;3237.0;37.94;5410800.0;2660.0;66408.0;11482947.0;0.0;0.0;3.636005964506868;0.1069;0.0198;0.3338;0.3392;0.2831;0.1069;0.0198;0.3338;0.3392;0.2831;5.0;4.0;7.0;4.0;3.0;8915.0;2194.0;4986.0;2180.0;2180.0;127098.0;49645.0;84784.0;38176.0;38176.0;11133326.0;10613645.0;10158179.0;12342957.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5410800.0;9648400.0;9574000.0;57802400.0;10131600.0;-0.011009285508369368;0.04423849495471278;-0.039796946176900154;-0.031445889969487426;-0.021835476643449366
2021-08-08;-0.3751;-0.3751;0.3875;0.0;0.0;0.0;1.0;10724370.0;219.0;10291.0;558090.0;492.0;15725.0;332418.0;159.0;2625.0;37.94;5410800.0;870.0;28641.0;11614878.0;0.0;0.0;3.636005964506868;0.0;0.1069;0.0198;0.3338;0.3392;0.0;0.1069;0.0198;0.3338;0.3392;0.0;5.0;4.0;7.0;4.0;2660.0;8915.0;2194.0;4986.0;2180.0;66408.0;127098.0;49645.0;84784.0;38176.0;11482947.0;11133326.0;10613645.0;10158179.0;12342957.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5410800.0;5410800.0;9648400.0;9574000.0;57802400.0;0.0;-0.011009285508369368;0.04423849495471278;-0.039796946176900154;-0.031445889969487426
2021-08-09;-0.7594;-0.7594;0.3875;0.0;0.0;0.0;2.0;10813250.0;590.0;19696.0;606681.0;1542.0;33365.0;338267.0;325.0;3237.0;40.28;8996800.0;2457.0;56298.0;11758198.0;2.3400000000000034;0.05984910334349354;3.6958550678503617;-0.3751;0.0;0.1069;0.0198;0.3338;-0.3751;0.0;0.1069;0.0198;0.3338;1.0;0.0;5.0;4.0;7.0;870.0;2660.0;8915.0;2194.0;4986.0;28641.0;66408.0;127098.0;49645.0;84784.0;11614878.0;11482947.0;11133326.0;10613645.0;10158179.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5410800.0;5410800.0;5410800.0;9648400.0;9574000.0;0.0;0.0;-0.011009285508369368;0.04423849495471278;-0.039796946176900154
2021-08-10;0.7138;0.7138;0.425;0.0;0.0;0.0;2.0;10923465.0;525.0;16487.0;646063.0;1158.0;22130.0;343459.0;207.0;1800.0;39.76;6493200.0;1890.0;40417.0;11912987.0;-0.5200000000000031;-0.012993686061988297;3.6828613817883733;-0.7594;-0.3751;0.0;0.1069;0.0198;-0.7594;-0.3751;0.0;0.1069;0.0198;2.0;1.0;0.0;5.0;4.0;2457.0;870.0;2660.0;8915.0;2194.0;56298.0;28641.0;66408.0;127098.0;49645.0;11758198.0;11614878.0;11482947.0;11133326.0;10613645.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8996800.0;5410800.0;5410800.0;5410800.0;9648400.0;0.05984910334349354;0.0;0.0;-0.011009285508369368;0.04423849495471278
2021-08-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11115508.0;745.0;18636.0;677542.0;722.0;14177.0;348973.0;141.0;1457.0;39.69;3781600.0;1608.0;34270.0;12142023.0;-0.07000000000000028;-0.0017621149933993321;3.681099266794974;0.7138;-0.7594;-0.3751;0.0;0.1069;0.7138;-0.7594;-0.3751;0.0;0.1069;2.0;2.0;1.0;0.0;5.0;1890.0;2457.0;870.0;2660.0;8915.0;40417.0;56298.0;28641.0;66408.0;127098.0;11912987.0;11758198.0;11614878.0;11482947.0;11133326.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6493200.0;8996800.0;5410800.0;5410800.0;5410800.0;-0.012993686061988297;0.05984910334349354;0.0;0.0;-0.011009285508369368
2021-08-12;0.6166;0.6166;0.45;0.0;0.0;0.0;1.0;11293555.0;564.0;17409.0;702798.0;1981.0;24195.0;352122.0;349.0;2151.0;40.59;5271200.0;2894.0;43755.0;12348475.0;0.9000000000000057;0.022422464055832526;3.7035217308508064;0.0;0.7138;-0.7594;-0.3751;0.0;0.0;0.7138;-0.7594;-0.3751;0.0;0.0;2.0;2.0;1.0;0.0;1608.0;1890.0;2457.0;870.0;2660.0;34270.0;40417.0;56298.0;28641.0;66408.0;12142023.0;11912987.0;11758198.0;11614878.0;11482947.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3781600.0;6493200.0;8996800.0;5410800.0;5410800.0;-0.0017621149933993321;-0.012993686061988297;0.05984910334349354;0.0;0.0
2021-08-13;0.17;0.17;0.125;0.0;0.0;0.0;2.0;11293555.0;564.0;17409.0;702798.0;1981.0;24195.0;352122.0;349.0;2151.0;40.63;4059200.0;2894.0;43755.0;12348475.0;0.03999999999999915;0.0009849791488290823;3.7045067099996354;0.6166;0.0;0.7138;-0.7594;-0.3751;0.6166;0.0;0.7138;-0.7594;-0.3751;1.0;0.0;2.0;2.0;1.0;2894.0;1608.0;1890.0;2457.0;870.0;43755.0;34270.0;40417.0;56298.0;28641.0;12348475.0;12142023.0;11912987.0;11758198.0;11614878.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5271200.0;3781600.0;6493200.0;8996800.0;5410800.0;0.022422464055832526;-0.0017621149933993321;-0.012993686061988297;0.05984910334349354;0.0
2021-08-15;-0.2732;-0.2732;0.7;0.0;0.0;0.0;1.0;11293555.0;564.0;17409.0;702798.0;1981.0;24195.0;352122.0;349.0;2151.0;40.63;4059200.0;2894.0;43755.0;12348475.0;0.0;0.0;3.7045067099996354;0.17;0.6166;0.0;0.7138;-0.7594;0.17;0.6166;0.0;0.7138;-0.7594;2.0;1.0;0.0;2.0;2.0;2894.0;2894.0;1608.0;1890.0;2457.0;43755.0;43755.0;34270.0;40417.0;56298.0;12348475.0;12348475.0;12142023.0;11912987.0;11758198.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4059200.0;5271200.0;3781600.0;6493200.0;8996800.0;0.0009849791488290823;0.022422464055832526;-0.0017621149933993321;-0.012993686061988297;0.05984910334349354
2021-08-16;0.0229;0.0229;0.3194;0.0;0.0;0.0;2.0;11293555.0;564.0;17409.0;702798.0;1981.0;24195.0;352122.0;349.0;2151.0;40.98;6290400.0;2894.0;43755.0;12348475.0;0.3499999999999943;0.0085774328111182;3.7130841428107537;-0.2732;0.17;0.6166;0.0;0.7138;-0.2732;0.17;0.6166;0.0;0.7138;1.0;2.0;1.0;0.0;2.0;2894.0;2894.0;2894.0;1608.0;1890.0;43755.0;43755.0;43755.0;34270.0;40417.0;12348475.0;12348475.0;12348475.0;12142023.0;11912987.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4059200.0;4059200.0;5271200.0;3781600.0;6493200.0;0.0;0.0009849791488290823;0.022422464055832526;-0.0017621149933993321;-0.012993686061988297
2021-08-17;0.3651;0.3651;0.2699;0.0;0.0;0.0;6.0;11293555.0;564.0;17409.0;702798.0;1981.0;24195.0;352122.0;349.0;2151.0;40.89;4863600.0;2894.0;43755.0;12348475.0;-0.0899999999999963;-0.002198608434202634;3.7108855343765508;0.0229;-0.2732;0.17;0.6166;0.0;0.0229;-0.2732;0.17;0.6166;0.0;2.0;1.0;2.0;1.0;0.0;2894.0;2894.0;2894.0;2894.0;1608.0;43755.0;43755.0;43755.0;43755.0;34270.0;12348475.0;12348475.0;12348475.0;12348475.0;12142023.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6290400.0;4059200.0;4059200.0;5271200.0;3781600.0;0.0085774328111182;0.0;0.0009849791488290823;0.022422464055832526;-0.0017621149933993321
